"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202509","중앙선","구리","178120","57948","191669","59936","20251003"
"202509","중앙선","양원","72454","25586","70431","25642","20251003"
"202509","중앙선","망우","155952","81178","147782","81636","20251003"
"202509","중앙선","상봉","129973","48379","129427","46229","20251003"
"202509","중앙선","운길산","10576","11266","10095","11413","20251003"
"202509","중앙선","양수","32511","26016","32375","25865","20251003"
"202509","중앙선","신원","2271","4334","1902","4086","20251003"
"202509","중앙선","국수","11888","11733","11148","11791","20251003"
"202509","중앙선","아신","10049","8079","10338","8065","20251003"
"202509","중앙선","오빈","4275","4904","4350","4989","20251003"
"202509","중앙선","양평","63268","41187","64189","41975","20251003"
"202509","중앙선","원덕","4523","7705","4376","7487","20251003"
"202509","중앙선","용문","31016","40645","30446","40704","20251003"
"202508","1호선","제기동","212999","248917","203700","269069","20250903"
"202508","1호선","청량리(서울시립대입구)","381037","294671","378595","298099","20250903"
"202508","1호선","시청","634886","110105","640939","108118","20250903"
"202508","1호선","서울역","1899217","253222","1800640","239017","20250903"
"202508","1호선","동묘앞","148157","156097","151416","155724","20250903"
"202508","1호선","신설동","283585","119728","271630","115865","20250903"
"202508","1호선","동대문","236536","120371","229898","119263","20250903"
"202508","1호선","종로5가","453722","235602","442902","230202","20250903"
"202508","1호선","종로3가","443848","274833","399948","253456","20250903"
"202508","1호선","종각","946198","145676","935211","134793","20250903"
"202508","2호선","당산","448923","55783","510070","61045","20250903"
"202508","2호선","합정","886433","66755","978531","69244","20250903"
"202508","2호선","홍대입구","2147182","101055","2337000","98312","20250903"
"202508","2호선","신촌","940504","123170","956372","121306","20250903"
"202508","2호선","이대","383927","49799","415494","53005","20250903"
"202508","2호선","아현","235758","66134","217139","65167","20250903"
"202508","2호선","충정로(경기대입구)","224941","46390","239565","46172","20250903"
"202508","2호선","신설동","77542","35654","73492","37795","20250903"
"202508","2호선","도림천","27886","9626","28722","10468","20250903"
"202508","2호선","양천구청","129447","53205","138251","53757","20250903"
"202508","2호선","신정네거리","206706","75251","211982","77182","20250903"
"202508","2호선","용두(동대문구청)","48085","23617","47174","24328","20250903"
"202508","2호선","신답","35757","9241","41302","9705","20250903"
"202508","2호선","시청","667250","62050","617525","55561","20250903"
"202508","2호선","을지로입구","1318193","104421","1351089","97154","20250903"
"202508","2호선","을지로3가","643030","73339","649342","72088","20250903"
"202508","2호선","을지로4가","339041","71355","328742","69771","20250903"
"202508","2호선","동대문역사문화공원(DDP)","390107","59015","452817","65292","20250903"
"202508","2호선","신당","332874","91768","350883","94226","20250903"
"202508","2호선","상왕십리","334059","69078","327236","70282","20250903"
"202508","2호선","왕십리(성동구청)","393090","52978","369126","49357","20250903"
"202508","2호선","한양대","214763","13829","226486","14618","20250903"
"202508","2호선","뚝섬","640083","63806","676542","64014","20250903"
"202508","2호선","성수","1381963","95114","1497450","95855","20250903"
"202508","2호선","건대입구","973890","92827","1023399","96268","20250903"
"202508","2호선","구의(광진구청)","655276","115781","641902","116587","20250903"
"202508","2호선","강변(동서울터미널)","710243","111286","661552","106590","20250903"
"202508","2호선","용답","64667","18097","62694","18066","20250903"
"202508","2호선","잠실나루","311886","87034","298756","86316","20250903"
"202508","2호선","잠실(송파구청)","2128092","223138","2095016","214520","20250903"
"202508","2호선","잠실새내","567816","117052","567511","116421","20250903"
"202508","2호선","종합운동장","466703","52570","521034","55523","20250903"
"202508","2호선","삼성(무역센터)","1424883","123437","1438575","114375","20250903"
"202508","2호선","선릉","1325735","246332","1153967","217412","20250903"
"202508","2호선","역삼","1206316","135344","1372655","138849","20250903"
"202508","2호선","강남","2194332","159984","2149827","138962","20250903"
"202508","2호선","교대(법원.검찰청)","670153","142059","811053","165382","20250903"
"202508","2호선","서초","523109","86369","503396","86276","20250903"
"202508","2호선","방배","345735","72948","355200","71715","20250903"
"202508","2호선","사당","981319","205801","1105747","197288","20250903"
"202508","2호선","낙성대(강감찬)","681970","113452","649992","115316","20250903"
"202508","2호선","서울대입구(관악구청)","1135435","183845","1104395","173003","20250903"
"202508","2호선","봉천","548791","161968","504061","162005","20250903"
"202508","2호선","신림","1399249","204264","1362536","204463","20250903"
"202508","2호선","신대방","582424","132363","546744","132546","20250903"
"202508","2호선","구로디지털단지","1363930","216678","1352367","217302","20250903"
"202508","2호선","대림(구로구청)","546632","136774","557763","142164","20250903"
"202508","2호선","신도림","1161745","234500","1121038","220643","20250903"
"202508","2호선","문래","550781","89556","574237","89658","20250903"
"202508","2호선","영등포구청","514782","106530","536646","105500","20250903"
"202508","3호선","매봉","265518","77945","258965","72658","20250903"
"202508","3호선","양재(서초구청)","848351","144189","910439","146268","20250903"
"202508","3호선","남부터미널(예술의전당)","734596","125190","740352","125789","20250903"
"202508","3호선","교대(법원.검찰청)","366815","83320","205988","49374","20250903"
"202508","3호선","고속터미널","1325101","244366","1275918","229615","20250903"
"202508","3호선","잠원","144759","39673","141974","38335","20250903"
"202508","3호선","신사","685670","64810","727535","62355","20250903"
"202508","3호선","압구정","727636","129190","784654","127872","20250903"
"202508","3호선","옥수","192094","60701","199142","60971","20250903"
"202508","3호선","금호","170950","53251","158978","52266","20250903"
"202508","3호선","약수","275633","80394","272492","75394","20250903"
"202508","3호선","동대입구","240442","35394","264227","37624","20250903"
"202508","3호선","충무로","126","1","0","0","20250903"
"202508","3호선","을지로3가","301951","47489","297501","44559","20250903"
"202508","3호선","종로3가","240821","66278","276918","75288","20250903"
"202508","3호선","안국","634989","99025","657911","104346","20250903"
"202508","3호선","경복궁(정부서울청사)","608978","82849","613225","78360","20250903"
"202508","3호선","독립문","167826","72735","171477","71917","20250903"
"202508","3호선","무악재","84206","32790","80296","35185","20250903"
"202508","3호선","홍제","358230","144062","333050","141296","20250903"
"202508","3호선","녹번","334291","79617","299063","78654","20250903"
"202508","3호선","불광","322832","150654","339432","167246","20250903"
"202508","3호선","연신내","777065","270493","734221","261509","20250903"
"202508","3호선","구파발","488156","143723","481208","140172","20250903"
"202508","3호선","지축","172749","36421","175628","35696","20250903"
"202508","3호선","오금","145090","33043","129100","30997","20250903"
"202508","3호선","경찰병원","159700","46668","157773","48187","20250903"
"202508","3호선","가락시장","170281","79217","166056","76309","20250903"
"202508","3호선","수서","410460","122096","410833","118948","20250903"
"202508","3호선","일원","231300","68732","224548","68497","20250903"
"202508","3호선","대청","236827","62726","219235","61250","20250903"
"202508","3호선","학여울","63503","18489","65507","17995","20250903"
"202508","3호선","대치","311014","69939","294322","67498","20250903"
"202508","3호선","도곡","134319","28429","132664","25785","20250903"
"202508","4호선","남태령","32908","9024","26063","8087","20250903"
"202508","4호선","불암산","193303","84393","161003","83092","20250903"
"202508","4호선","상계","409904","135340","378005","132898","20250903"
"202508","4호선","노원","478517","109742","546678","107579","20250903"
"202508","4호선","창동","531220","236030","561303","245594","20250903"
"202508","4호선","쌍문","633725","183071","578151","181261","20250903"
"202508","4호선","수유(강북구청)","765324","196529","767229","198402","20250903"
